,rate_code_id,RatecodeID,rate_code_name
46245,46245,1,standard rate
46246,46246,1,standard rate
46247,46247,1,standard rate
46248,46248,1,standard rate
46249,46249,1,standard rate
46250,46250,1,standard rate
46251,46251,1,standard rate
46252,46252,1,standard rate
46253,46253,1,standard rate
46254,46254,1,standard rate
46255,46255,1,standard rate
46256,46256,1,standard rate
46257,46257,1,standard rate
46258,46258,1,standard rate
46259,46259,1,standard rate
46260,46260,1,standard rate
46261,46261,1,standard rate
46262,46262,3,newark
46263,46263,1,standard rate
46264,46264,1,standard rate
46265,46265,1,standard rate
46266,46266,1,standard rate
46267,46267,1,standard rate
46268,46268,1,standard rate
46269,46269,1,standard rate
46270,46270,1,standard rate
46271,46271,1,standard rate
46272,46272,1,standard rate
46273,46273,1,standard rate
46274,46274,1,standard rate
46275,46275,1,standard rate
46276,46276,1,standard rate
46277,46277,1,standard rate
46278,46278,1,standard rate
46279,46279,1,standard rate
46280,46280,1,standard rate
46281,46281,1,standard rate
46282,46282,1,standard rate
46283,46283,1,standard rate
46284,46284,1,standard rate
46285,46285,1,standard rate
46286,46286,1,standard rate
46287,46287,1,standard rate
46288,46288,1,standard rate
46289,46289,1,standard rate
46290,46290,1,standard rate
46291,46291,1,standard rate
46292,46292,1,standard rate
46293,46293,1,standard rate
46294,46294,1,standard rate
46295,46295,1,standard rate
46296,46296,1,standard rate
46297,46297,1,standard rate
46298,46298,1,standard rate
46299,46299,2,JFK
46300,46300,1,standard rate
46301,46301,1,standard rate
46302,46302,1,standard rate
46303,46303,1,standard rate
46304,46304,1,standard rate
46305,46305,1,standard rate
46306,46306,1,standard rate
46307,46307,1,standard rate
46308,46308,1,standard rate
46309,46309,1,standard rate
46310,46310,1,standard rate
46311,46311,1,standard rate
46312,46312,1,standard rate
46313,46313,1,standard rate
46314,46314,1,standard rate
46315,46315,1,standard rate
46316,46316,1,standard rate
46317,46317,1,standard rate
46318,46318,1,standard rate
46319,46319,1,standard rate
46320,46320,1,standard rate
46321,46321,1,standard rate
46322,46322,1,standard rate
46323,46323,1,standard rate
46324,46324,1,standard rate
46325,46325,1,standard rate
46326,46326,1,standard rate
46327,46327,1,standard rate
46328,46328,1,standard rate
46329,46329,1,standard rate
46330,46330,1,standard rate
46331,46331,2,JFK
46332,46332,1,standard rate
46333,46333,1,standard rate
46334,46334,1,standard rate
46335,46335,1,standard rate
46336,46336,1,standard rate
46337,46337,1,standard rate
46338,46338,1,standard rate
46339,46339,1,standard rate
46340,46340,1,standard rate
46341,46341,1,standard rate
46342,46342,1,standard rate
46343,46343,1,standard rate
46344,46344,1,standard rate
46345,46345,1,standard rate
46346,46346,1,standard rate
46347,46347,1,standard rate
46348,46348,2,JFK
46349,46349,1,standard rate
46350,46350,1,standard rate
46351,46351,1,standard rate
46352,46352,1,standard rate
46353,46353,1,standard rate
46354,46354,1,standard rate
46355,46355,2,JFK
46356,46356,1,standard rate
46357,46357,1,standard rate
46358,46358,1,standard rate
46359,46359,1,standard rate
46360,46360,1,standard rate
46361,46361,1,standard rate
46362,46362,1,standard rate
46363,46363,1,standard rate
46364,46364,1,standard rate
46365,46365,1,standard rate
46366,46366,1,standard rate
46367,46367,1,standard rate
46368,46368,1,standard rate
46369,46369,1,standard rate
46370,46370,1,standard rate
46371,46371,1,standard rate
46372,46372,1,standard rate
46373,46373,1,standard rate
46374,46374,1,standard rate
46375,46375,1,standard rate
46376,46376,1,standard rate
46377,46377,1,standard rate
46378,46378,1,standard rate
46379,46379,1,standard rate
46380,46380,1,standard rate
46381,46381,1,standard rate
46382,46382,1,standard rate
46383,46383,1,standard rate
46384,46384,1,standard rate
46385,46385,1,standard rate
46386,46386,1,standard rate
46387,46387,1,standard rate
46388,46388,1,standard rate
46389,46389,1,standard rate
46390,46390,1,standard rate
46391,46391,1,standard rate
46392,46392,1,standard rate
46393,46393,1,standard rate
46394,46394,1,standard rate
46395,46395,1,standard rate
46396,46396,1,standard rate
46397,46397,1,standard rate
46398,46398,1,standard rate
46399,46399,1,standard rate
46400,46400,1,standard rate
46401,46401,1,standard rate
46402,46402,1,standard rate
46403,46403,1,standard rate
46404,46404,1,standard rate
46405,46405,1,standard rate
46406,46406,1,standard rate
46407,46407,1,standard rate
46408,46408,1,standard rate
46409,46409,1,standard rate
46410,46410,1,standard rate
46411,46411,1,standard rate
46412,46412,1,standard rate
46413,46413,1,standard rate
46414,46414,1,standard rate
46415,46415,1,standard rate
46416,46416,1,standard rate
46417,46417,1,standard rate
46418,46418,1,standard rate
46419,46419,1,standard rate
46420,46420,1,standard rate
46421,46421,1,standard rate
46422,46422,1,standard rate
46423,46423,1,standard rate
46424,46424,1,standard rate
46425,46425,1,standard rate
46426,46426,1,standard rate
46427,46427,1,standard rate
46428,46428,1,standard rate
46429,46429,1,standard rate
46430,46430,1,standard rate
46431,46431,1,standard rate
46432,46432,1,standard rate
46433,46433,1,standard rate
46434,46434,1,standard rate
46435,46435,1,standard rate
46436,46436,1,standard rate
46437,46437,1,standard rate
46438,46438,1,standard rate
46439,46439,1,standard rate
46440,46440,1,standard rate
46441,46441,1,standard rate
46442,46442,1,standard rate
46443,46443,1,standard rate
46444,46444,1,standard rate
46445,46445,1,standard rate
46446,46446,1,standard rate
46447,46447,1,standard rate
46448,46448,1,standard rate
46449,46449,1,standard rate
46450,46450,1,standard rate
46451,46451,1,standard rate
46452,46452,1,standard rate
46453,46453,1,standard rate
46454,46454,1,standard rate
46455,46455,1,standard rate
46456,46456,1,standard rate
46457,46457,1,standard rate
46458,46458,1,standard rate
46459,46459,1,standard rate
46460,46460,1,standard rate
46461,46461,1,standard rate
46462,46462,1,standard rate
46463,46463,1,standard rate
46464,46464,1,standard rate
46465,46465,1,standard rate
46466,46466,1,standard rate
46467,46467,1,standard rate
46468,46468,1,standard rate
46469,46469,1,standard rate
46470,46470,1,standard rate
46471,46471,1,standard rate
46472,46472,1,standard rate
46473,46473,1,standard rate
46474,46474,1,standard rate
46475,46475,1,standard rate
46476,46476,1,standard rate
46477,46477,1,standard rate
46478,46478,1,standard rate
46479,46479,1,standard rate
46480,46480,1,standard rate
46481,46481,1,standard rate
46482,46482,1,standard rate
46483,46483,1,standard rate
46484,46484,1,standard rate
46485,46485,1,standard rate
46486,46486,1,standard rate
46487,46487,1,standard rate
46488,46488,1,standard rate
46489,46489,1,standard rate
46490,46490,1,standard rate
46491,46491,1,standard rate
46492,46492,1,standard rate
46493,46493,1,standard rate
46494,46494,1,standard rate
46495,46495,1,standard rate
46496,46496,1,standard rate
46497,46497,1,standard rate
46498,46498,1,standard rate
46499,46499,1,standard rate
46500,46500,1,standard rate
46501,46501,1,standard rate
46502,46502,1,standard rate
46503,46503,1,standard rate
46504,46504,1,standard rate
46505,46505,1,standard rate
46506,46506,1,standard rate
46507,46507,1,standard rate
46508,46508,1,standard rate
46509,46509,1,standard rate
46510,46510,1,standard rate
46511,46511,1,standard rate
46512,46512,1,standard rate
46513,46513,1,standard rate
46514,46514,1,standard rate
46515,46515,1,standard rate
46516,46516,1,standard rate
46517,46517,1,standard rate
46518,46518,1,standard rate
46519,46519,1,standard rate
46520,46520,2,JFK
46521,46521,1,standard rate
46522,46522,1,standard rate
46523,46523,1,standard rate
46524,46524,1,standard rate
46525,46525,1,standard rate
46526,46526,1,standard rate
46527,46527,1,standard rate
46528,46528,1,standard rate
46529,46529,1,standard rate
46530,46530,1,standard rate
46531,46531,1,standard rate
46532,46532,1,standard rate
46533,46533,1,standard rate
46534,46534,1,standard rate
46535,46535,1,standard rate
46536,46536,1,standard rate
46537,46537,1,standard rate
46538,46538,1,standard rate
46539,46539,1,standard rate
46540,46540,1,standard rate
46541,46541,1,standard rate
46542,46542,1,standard rate
46543,46543,1,standard rate
46544,46544,1,standard rate
46545,46545,1,standard rate
46546,46546,1,standard rate
46547,46547,1,standard rate
46548,46548,1,standard rate
46549,46549,1,standard rate
46550,46550,1,standard rate
46551,46551,1,standard rate
46552,46552,1,standard rate
46553,46553,1,standard rate
46554,46554,1,standard rate
46555,46555,1,standard rate
46556,46556,1,standard rate
46557,46557,1,standard rate
46558,46558,1,standard rate
46559,46559,1,standard rate
46560,46560,1,standard rate
46561,46561,1,standard rate
46562,46562,1,standard rate
46563,46563,1,standard rate
46564,46564,1,standard rate
46565,46565,1,standard rate
46566,46566,1,standard rate
46567,46567,1,standard rate
46568,46568,1,standard rate
46569,46569,1,standard rate
46570,46570,1,standard rate
46571,46571,1,standard rate
46572,46572,1,standard rate
46573,46573,1,standard rate
46574,46574,1,standard rate
46575,46575,1,standard rate
46576,46576,1,standard rate
46577,46577,1,standard rate
46578,46578,1,standard rate
46579,46579,1,standard rate
46580,46580,1,standard rate
46581,46581,1,standard rate
46582,46582,1,standard rate
46583,46583,1,standard rate
46584,46584,1,standard rate
46585,46585,1,standard rate
46586,46586,1,standard rate
46587,46587,1,standard rate
46588,46588,1,standard rate
46589,46589,1,standard rate
46590,46590,1,standard rate
46591,46591,1,standard rate
46592,46592,2,JFK
46593,46593,1,standard rate
46594,46594,1,standard rate
46595,46595,1,standard rate
46596,46596,1,standard rate
46597,46597,1,standard rate
46598,46598,1,standard rate
46599,46599,1,standard rate
46600,46600,1,standard rate
46601,46601,1,standard rate
46602,46602,1,standard rate
46603,46603,1,standard rate
46604,46604,1,standard rate
46605,46605,1,standard rate
46606,46606,1,standard rate
46607,46607,1,standard rate
46608,46608,1,standard rate
46609,46609,1,standard rate
46610,46610,1,standard rate
46611,46611,1,standard rate
46612,46612,1,standard rate
46613,46613,1,standard rate
46614,46614,1,standard rate
46615,46615,1,standard rate
46616,46616,1,standard rate
46617,46617,1,standard rate
46618,46618,1,standard rate
46619,46619,2,JFK
46620,46620,1,standard rate
46621,46621,1,standard rate
46622,46622,1,standard rate
46623,46623,1,standard rate
46624,46624,1,standard rate
46625,46625,1,standard rate
46626,46626,1,standard rate
46627,46627,1,standard rate
46628,46628,1,standard rate
46629,46629,1,standard rate
46630,46630,1,standard rate
46631,46631,1,standard rate
46632,46632,2,JFK
46633,46633,1,standard rate
46634,46634,1,standard rate
46635,46635,1,standard rate
46636,46636,1,standard rate
46637,46637,1,standard rate
46638,46638,1,standard rate
46639,46639,1,standard rate
46640,46640,1,standard rate
46641,46641,1,standard rate
46642,46642,1,standard rate
46643,46643,1,standard rate
46644,46644,1,standard rate
46645,46645,1,standard rate
46646,46646,1,standard rate
46647,46647,1,standard rate
46648,46648,1,standard rate
46649,46649,1,standard rate
46650,46650,1,standard rate
46651,46651,1,standard rate
46652,46652,1,standard rate
46653,46653,1,standard rate
46654,46654,1,standard rate
46655,46655,1,standard rate
46656,46656,1,standard rate
46657,46657,1,standard rate
46658,46658,1,standard rate
46659,46659,1,standard rate
46660,46660,1,standard rate
46661,46661,1,standard rate
46662,46662,1,standard rate
46663,46663,1,standard rate
46664,46664,1,standard rate
46665,46665,1,standard rate
46666,46666,1,standard rate
46667,46667,2,JFK
46668,46668,1,standard rate
46669,46669,1,standard rate
46670,46670,1,standard rate
46671,46671,1,standard rate
46672,46672,1,standard rate
46673,46673,1,standard rate
46674,46674,1,standard rate
46675,46675,1,standard rate
46676,46676,1,standard rate
46677,46677,1,standard rate
46678,46678,1,standard rate
46679,46679,1,standard rate
46680,46680,1,standard rate
46681,46681,1,standard rate
46682,46682,1,standard rate
46683,46683,1,standard rate
46684,46684,1,standard rate
46685,46685,1,standard rate
46686,46686,1,standard rate
46687,46687,1,standard rate
46688,46688,1,standard rate
46689,46689,1,standard rate
46690,46690,1,standard rate
46691,46691,1,standard rate
46692,46692,1,standard rate
46693,46693,1,standard rate
46694,46694,1,standard rate
46695,46695,1,standard rate
46696,46696,1,standard rate
46697,46697,1,standard rate
46698,46698,1,standard rate
46699,46699,2,JFK
46700,46700,1,standard rate
46701,46701,1,standard rate
46702,46702,1,standard rate
46703,46703,1,standard rate
46704,46704,1,standard rate
46705,46705,1,standard rate
46706,46706,1,standard rate
46707,46707,1,standard rate
46708,46708,1,standard rate
46709,46709,1,standard rate
46710,46710,1,standard rate
46711,46711,1,standard rate
46712,46712,1,standard rate
46713,46713,1,standard rate
46714,46714,1,standard rate
46715,46715,1,standard rate
46716,46716,1,standard rate
46717,46717,1,standard rate
46718,46718,1,standard rate
46719,46719,1,standard rate
46720,46720,1,standard rate
46721,46721,1,standard rate
46722,46722,1,standard rate
46723,46723,1,standard rate
46724,46724,1,standard rate
46725,46725,1,standard rate
46726,46726,1,standard rate
46727,46727,1,standard rate
46728,46728,1,standard rate
46729,46729,1,standard rate
46730,46730,1,standard rate
46731,46731,1,standard rate
